observed_at_utc,year,season,wind_speed_ms,wind_direction_deg_true,line_azimuth_deg,wind_perpendicular_ms,air_temperature_c,global_solar_radiation_wm2,convective_heat_loss_wm,radiative_heat_loss_wm,solar_heat_gain_wm,net_heat_loss_wm,rating_multiplier
2024-06-01 10:00:00+00:00,2024,summer,3.087,310.0,22.33,2.941357013141591,13.8,773.01,199.65166262252455,20.15392026101056,11.054043,208.75153988353512,1.4381946792408
2024-06-01 11:00:00+00:00,2024,summer,3.601,270.0,22.33,3.33096428254772,14.4,852.01,213.49114885499122,20.009013235380735,12.183743,221.31641909037197,1.480845163116737
2024-06-01 12:00:00+00:00,2024,summer,5.144,260.0,22.33,4.346587053743517,14.7,879.01,250.4102013036843,19.9362187358664,12.569843,257.7765770395507,1.5981758363062593
2024-06-01 13:00:00+00:00,2024,summer,6.173,270.0,22.33,5.71009233995198,15.3,866.01,293.45316061408187,19.78994538888251,12.383943,300.8591630029644,1.726571052401491
2024-06-01 14:00:00+00:00,2024,summer,7.202,280.0,22.33,7.03587793382559,15.0,810.01,335.54669265138637,19.863196278835822,11.583143,343.82674593022216,1.8457490871020334
2024-06-01 15:00:00+00:00,2024,summer,6.173,270.0,22.33,5.71009233995198,15.9,700.0,290.5038826179604,19.642756406105658,10.01,300.1366390240661,1.724496595291464
2024-06-01 16:00:00+00:00,2024,summer,4.116,310.0,22.33,3.921809350855454,15.5,579.0,231.87323117322023,19.740984320074872,8.2797,243.3345154932951,1.552761274958325
2024-06-01 17:00:00+00:00,2024,summer,5.144,270.0,22.33,4.7582561148085185,14.9,459.0,263.93453885675524,19.88756245579483,6.5637,277.25840131255006,1.6574681478719
2024-06-01 18:00:00+00:00,2024,summer,5.659,270.0,22.33,5.234636732834643,14.4,290.0,282.2952145856043,20.009013235380735,4.147,298.15722782098504,1.7188006320401685
2024-06-01 19:00:00+00:00,2024,summer,5.144,280.0,22.33,5.025347971618833,13.8,115.0,277.99123387442944,20.15392026101056,1.6445,296.50065413544,1.7140191181051945
2024-06-01 20:00:00+00:00,2024,summer,5.659,320.0,22.33,5.011819189379052,12.3,14.0,284.3306643350224,20.512231751676453,0.2002,304.64269608669883,1.7373936061418584
