snapshot,line_id,bus0,bus1,flow_MW,abs_flow_MW,rating_MW,overload_MW
2030-01-16 16:00:00,1021-2341-1,1021,2341,-91.20000000000005,91.20000000000005,192.0,0.0
2030-01-16 17:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-16 18:00:00,1021-2341-1,1021,2341,-16.93161224845153,16.93161224845153,192.0,0.0
2030-01-16 19:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-16 20:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-16 21:00:00,1021-2341-1,1021,2341,-91.19999999999982,91.19999999999982,192.0,0.0
2030-01-16 22:00:00,1021-2341-1,1021,2341,-91.19999999999982,91.19999999999982,192.0,0.0
2030-01-16 23:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-17 00:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-17 01:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-17 02:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-17 03:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-17 04:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-17 05:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-17 06:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-17 07:00:00,1021-2341-1,1021,2341,-91.19999999999982,91.19999999999982,192.0,0.0
2030-01-17 08:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-17 09:00:00,1021-2341-1,1021,2341,-91.20000000000005,91.20000000000005,192.0,0.0
2030-01-17 10:00:00,1021-2341-1,1021,2341,-91.20000000000005,91.20000000000005,192.0,0.0
2030-01-17 11:00:00,1021-2341-1,1021,2341,-91.19999999999982,91.19999999999982,192.0,0.0
2030-01-17 12:00:00,1021-2341-1,1021,2341,-91.20000000000005,91.20000000000005,192.0,0.0
2030-01-17 13:00:00,1021-2341-1,1021,2341,-91.20000000000005,91.20000000000005,192.0,0.0
2030-01-17 14:00:00,1021-2341-1,1021,2341,-91.20000000000005,91.20000000000005,192.0,0.0
2030-01-17 15:00:00,1021-2341-1,1021,2341,-91.19999999999999,91.19999999999999,192.0,0.0
2030-01-17 16:00:00,1021-2341-1,1021,2341,-91.20000000000005,91.20000000000005,192.0,0.0
2030-01-17 17:00:00,1021-2341-1,1021,2341,-91.20000000000002,91.20000000000002,192.0,0.0
2030-01-17 18:00:00,1021-2341-1,1021,2341,-91.19999999999999,91.19999999999999,192.0,0.0
2030-01-17 19:00:00,1021-2341-1,1021,2341,-91.19999999999999,91.19999999999999,192.0,0.0
2030-01-17 20:00:00,1021-2341-1,1021,2341,-91.20000000000002,91.20000000000002,192.0,0.0
2030-01-17 21:00:00,1021-2341-1,1021,2341,-91.2,91.2,192.0,0.0
2030-01-17 22:00:00,1021-2341-1,1021,2341,-91.20000000000002,91.20000000000002,192.0,0.0
2030-01-17 23:00:00,1021-2341-1,1021,2341,-91.19999999999999,91.19999999999999,192.0,0.0
2030-01-18 00:00:00,1021-2341-1,1021,2341,-91.19999999999999,91.19999999999999,192.0,0.0
2030-01-18 01:00:00,1021-2341-1,1021,2341,-91.19999999999982,91.19999999999982,192.0,0.0
2030-01-18 02:00:00,1021-2341-1,1021,2341,-91.19999999999999,91.19999999999999,192.0,0.0
2030-01-18 03:00:00,1021-2341-1,1021,2341,-91.20000000000016,91.20000000000016,192.0,0.0
2030-01-18 04:00:00,1021-2341-1,1021,2341,-91.20000000000005,91.20000000000005,192.0,0.0
